fold,subject,split
43,33,fit
43,105,fit
43,168,fit
43,112,fit
43,147,fit
43,171,fit
43,18,fit
43,104,fit
43,65,fit
43,25,fit
43,47,fit
43,34,fit
43,156,fit
43,113,fit
43,80,fit
43,123,fit
43,72,fit
43,27,fit
43,151,fit
43,114,fit
43,78,fit
43,64,fit
43,167,fit
43,21,fit
43,169,fit
43,155,fit
43,73,fit
43,66,fit
43,160,fit
43,53,fit
43,12,fit
43,133,fit
43,19,fit
43,54,fit
43,20,fit
43,158,fit
43,130,fit
43,153,fit
43,124,fit
43,46,fit
43,103,fit
43,74,fit
43,88,fit
43,38,fit
43,23,fit
43,48,fit
43,41,fit
43,2,fit
43,106,fit
43,101,fit
43,120,fit
43,58,fit
43,15,fit
43,136,fit
43,99,fit
43,13,fit
43,71,fit
43,55,fit
43,145,fit
43,44,fit
43,134,fit
43,42,fit
43,146,fit
43,143,fit
43,62,fit
43,94,fit
43,92,fit
43,49,fit
43,96,fit
43,125,fit
43,79,fit
43,10,fit
43,11,fit
43,82,fit
43,1,fit
43,81,fit
43,84,fit
43,175,inner_val
43,111,inner_val
43,176,inner_val
43,26,inner_val
43,75,inner_val
43,161,inner_val
43,85,inner_val
43,150,inner_val
43,115,inner_val
43,162,inner_val
43,77,inner_val
43,116,inner_val
43,117,inner_val
43,61,inner_val
43,16,inner_val
43,122,inner_val
43,45,inner_val
43,56,inner_val
43,100,inner_val
43,137,inner_val
43,90,inner_val
43,132,inner_val
43,109,inner_val
43,14,inner_val
43,6,outer_val
43,29,outer_val
43,36,outer_val
43,51,outer_val
43,60,outer_val
43,63,outer_val
43,68,outer_val
43,102,outer_val
43,119,outer_val
43,127,outer_val
43,128,outer_val
43,138,outer_val
43,142,outer_val
43,144,outer_val
43,154,outer_val
43,163,outer_val
43,166,outer_val
43,170,outer_val
44,45,fit
44,122,fit
44,98,fit
44,38,fit
44,34,fit
44,136,fit
44,171,fit
44,17,fit
44,92,fit
44,86,fit
44,33,fit
44,69,fit
44,67,fit
44,56,fit
44,161,fit
44,91,fit
44,160,fit
44,20,fit
44,146,fit
44,8,fit
44,163,fit
44,37,fit
44,68,fit
44,145,fit
44,110,fit
44,21,fit
44,22,fit
44,88,fit
44,121,fit
44,58,fit
44,6,fit
44,41,fit
44,29,fit
44,101,fit
44,7,fit
44,162,fit
44,16,fit
44,139,fit
44,0,fit
44,132,fit
44,99,fit
44,12,fit
44,106,fit
44,153,fit
44,135,fit
44,159,fit
44,152,fit
44,166,fit
44,36,fit
44,77,fit
44,76,fit
44,35,fit
44,52,fit
44,150,fit
44,59,fit
44,32,fit
44,63,fit
44,3,fit
44,107,fit
44,10,fit
44,149,fit
44,172,fit
44,128,fit
44,140,fit
44,129,fit
44,105,fit
44,54,fit
44,9,fit
44,174,fit
44,26,fit
44,90,fit
44,157,fit
44,78,fit
44,134,fit
44,93,fit
44,43,fit
44,46,fit
44,60,fit
44,85,fit
44,125,fit
44,124,fit
44,82,fit
44,156,fit
44,51,fit
44,1,fit
44,164,fit
44,138,fit
44,23,fit
44,120,fit
44,147,fit
44,126,fit
44,167,fit
44,83,fit
44,57,fit
44,24,fit
44,108,fit
44,50,fit
44,142,fit
44,71,fit
44,11,fit
44,19,fit
44,104,fit
44,158,fit
44,72,fit
44,111,fit
44,170,fit
44,144,fit
44,25,fit
44,130,fit
44,18,fit
44,123,fit
44,79,fit
44,61,fit
44,131,fit
44,141,fit
44,168,fit
44,2,fit
44,100,fit
44,42,fit
44,14,fit
44,155,fit
44,53,fit
44,119,fit
44,40,fit
44,80,fit
44,103,fit
44,48,fit
44,169,fit
44,73,fit
44,15,fit
44,28,fit
44,118,fit
44,102,fit
44,39,fit
44,173,fit
44,109,inner_val
44,74,inner_val
44,81,inner_val
44,87,inner_val
44,165,inner_val
44,148,inner_val
44,66,inner_val
44,115,inner_val
44,143,inner_val
44,175,inner_val
44,27,inner_val
44,84,inner_val
44,49,inner_val
44,96,inner_val
44,13,inner_val
44,154,inner_val
44,151,inner_val
44,89,inner_val
44,116,inner_val
44,127,inner_val
44,62,inner_val
44,137,inner_val
44,94,inner_val
44,4,inner_val
44,5,outer_val
44,30,outer_val
44,31,outer_val
44,44,outer_val
44,47,outer_val
44,55,outer_val
44,64,outer_val
44,65,outer_val
44,70,outer_val
44,75,outer_val
44,95,outer_val
44,97,outer_val
44,112,outer_val
44,113,outer_val
44,114,outer_val
44,117,outer_val
44,133,outer_val
44,176,outer_val
45,110,fit
45,95,fit
45,97,fit
45,70,fit
45,17,fit
45,141,fit
45,73,fit
45,88,fit
45,166,fit
45,163,fit
45,148,fit
45,62,fit
45,114,fit
45,23,fit
45,136,fit
45,34,fit
45,8,fit
45,1,fit
45,92,fit
45,54,fit
45,82,fit
45,69,fit
45,146,fit
45,126,fit
45,142,fit
45,115,fit
45,20,fit
45,13,fit
45,138,fit
45,131,fit
45,33,fit
45,101,fit
45,159,fit
45,122,fit
45,106,fit
45,49,fit
45,50,fit
45,104,fit
45,98,fit
45,84,fit
45,51,fit
45,6,fit
45,133,fit
45,129,fit
45,145,fit
45,38,fit
45,132,fit
45,75,fit
45,169,fit
45,35,fit
45,47,fit
45,176,fit
45,152,fit
45,127,fit
45,150,fit
45,164,fit
45,100,fit
45,140,fit
45,105,fit
45,96,fit
45,119,fit
45,4,fit
45,153,fit
45,158,fit
45,83,fit
45,30,fit
45,66,fit
45,157,fit
45,80,fit
45,21,fit
45,160,fit
45,151,fit
45,74,fit
45,63,fit
45,58,fit
45,167,fit
45,41,fit
45,165,fit
45,154,fit
45,48,fit
45,135,fit
45,52,fit
45,128,fit
45,116,fit
45,87,fit
45,9,fit
45,32,fit
45,14,fit
45,89,fit
45,29,fit
45,57,fit
45,175,fit
45,15,fit
45,170,fit
45,162,fit
45,67,fit
45,27,fit
45,28,fit
45,144,fit
45,3,fit
45,12,fit
45,72,fit
45,111,fit
45,102,fit
45,118,fit
45,149,fit
45,85,fit
45,16,fit
45,156,fit
45,44,fit
45,42,fit
45,68,fit
45,171,fit
45,94,fit
45,123,fit
45,91,fit
45,77,fit
45,155,fit
45,117,fit
45,143,fit
45,71,fit
45,81,fit
45,161,fit
45,5,fit
45,11,fit
45,121,fit
45,173,fit
45,18,fit
45,172,fit
45,112,fit
45,64,fit
45,65,fit
45,59,fit
45,103,fit
45,130,fit
45,137,inner_val
45,26,inner_val
45,147,inner_val
45,46,inner_val
45,40,inner_val
45,174,inner_val
45,61,inner_val
45,79,inner_val
45,107,inner_val
45,60,inner_val
45,55,inner_val
45,31,inner_val
45,45,inner_val
45,10,inner_val
45,125,inner_val
45,0,inner_val
45,24,inner_val
45,56,inner_val
45,36,inner_val
45,37,inner_val
45,90,inner_val
45,78,inner_val
45,93,inner_val
45,113,inner_val
45,2,outer_val
45,7,outer_val
45,19,outer_val
45,22,outer_val
45,25,outer_val
45,39,outer_val
45,43,outer_val
45,53,outer_val
45,76,outer_val
45,86,outer_val
45,99,outer_val
45,108,outer_val
45,109,outer_val
45,120,outer_val
45,124,outer_val
45,134,outer_val
45,139,outer_val
45,168,outer_val
46,118,fit
46,117,fit
46,4,fit
46,106,fit
46,147,fit
46,159,fit
46,86,fit
46,34,fit
46,6,fit
46,27,fit
46,152,fit
46,33,fit
46,38,fit
46,172,fit
46,115,fit
46,51,fit
46,10,fit
46,55,fit
46,138,fit
46,73,fit
46,163,fit
46,1,fit
46,24,fit
46,137,fit
46,20,fit
46,176,fit
46,174,fit
46,11,fit
46,154,fit
46,60,fit
46,151,fit
46,143,fit
46,41,fit
46,93,fit
46,83,fit
46,8,fit
46,105,fit
46,45,fit
46,2,fit
46,46,fit
46,59,fit
46,44,fit
46,113,fit
46,85,fit
46,30,fit
46,26,fit
46,171,fit
46,84,fit
46,134,fit
46,142,fit
46,7,fit
46,124,fit
46,21,fit
46,79,fit
46,95,fit
46,92,fit
46,158,fit
46,76,fit
46,22,fit
46,164,fit
46,146,fit
46,74,fit
46,42,fit
46,108,fit
46,32,fit
46,62,fit
46,125,fit
46,109,fit
46,77,fit
46,90,fit
46,157,fit
46,99,fit
46,29,fit
46,141,fit
46,150,fit
46,153,fit
46,144,fit
46,75,fit
46,166,fit
46,89,fit
46,170,fit
46,120,fit
46,161,fit
46,5,fit
46,66,fit
46,102,fit
46,133,fit
46,72,fit
46,148,fit
46,12,fit
46,103,fit
46,122,fit
46,116,fit
46,97,fit
46,36,fit
46,81,fit
46,123,fit
46,87,fit
46,98,fit
46,39,fit
46,68,fit
46,136,fit
46,88,fit
46,70,fit
46,121,fit
46,49,fit
46,91,fit
46,28,fit
46,16,fit
46,140,fit
46,53,fit
46,50,fit
46,61,fit
46,165,fit
46,19,fit
46,69,fit
46,78,fit
46,175,fit
46,47,fit
46,112,fit
46,167,fit
46,54,fit
46,160,fit
46,107,fit
46,15,fit
46,169,fit
46,43,fit
46,126,fit
46,156,fit
46,63,fit
46,114,fit
46,119,fit
46,64,fit
46,3,fit
46,56,fit
46,25,inner_val
46,40,inner_val
46,162,inner_val
46,101,inner_val
46,0,inner_val
46,149,inner_val
46,139,inner_val
46,111,inner_val
46,9,inner_val
46,14,inner_val
46,82,inner_val
46,155,inner_val
46,104,inner_val
46,131,inner_val
46,128,inner_val
46,37,inner_val
46,65,inner_val
46,168,inner_val
46,31,inner_val
46,67,inner_val
46,17,inner_val
46,129,inner_val
46,127,inner_val
46,110,inner_val
46,13,outer_val
46,18,outer_val
46,23,outer_val
46,35,outer_val
46,48,outer_val
46,52,outer_val
46,57,outer_val
46,58,outer_val
46,71,outer_val
46,80,outer_val
46,94,outer_val
46,96,outer_val
46,100,outer_val
46,130,outer_val
46,132,outer_val
46,135,outer_val
46,145,outer_val
46,173,outer_val
47,71,fit
47,9,fit
47,145,fit
47,109,fit
47,6,fit
47,54,fit
47,80,fit
47,98,fit
47,47,fit
47,63,fit
47,86,fit
47,64,fit
47,30,fit
47,147,fit
47,61,fit
47,153,fit
47,42,fit
47,134,fit
47,40,fit
47,19,fit
47,115,fit
47,72,fit
47,117,fit
47,74,fit
47,155,fit
47,22,fit
47,111,fit
47,163,fit
47,38,fit
47,146,fit
47,41,fit
47,81,fit
47,126,fit
47,5,fit
47,0,fit
47,116,fit
47,105,fit
47,79,fit
47,21,fit
47,94,fit
47,1,fit
47,174,fit
47,92,fit
47,70,fit
47,76,fit
47,43,fit
47,108,fit
47,57,fit
47,44,fit
47,138,fit
47,170,fit
47,166,fit
47,14,fit
47,8,fit
47,120,fit
47,121,fit
47,160,fit
47,133,fit
47,48,fit
47,135,fit
47,95,fit
47,25,fit
47,128,fit
47,55,fit
47,125,fit
47,93,fit
47,113,fit
47,69,fit
47,156,fit
47,91,fit
47,112,fit
47,159,fit
47,122,fit
47,171,fit
47,52,fit
47,88,fit
47,33,fit
47,173,fit
47,13,fit
47,137,fit
47,110,fit
47,3,fit
47,149,fit
47,85,fit
47,11,fit
47,99,fit
47,45,fit
47,157,fit
47,172,fit
47,165,fit
47,141,fit
47,68,fit
47,65,fit
47,97,fit
47,154,fit
47,35,fit
47,18,fit
47,59,fit
47,124,fit
47,140,fit
47,139,fit
47,20,fit
47,2,fit
47,15,fit
47,129,fit
47,127,fit
47,53,fit
47,89,fit
47,50,fit
47,123,fit
47,96,fit
47,60,fit
47,168,fit
47,119,fit
47,118,fit
47,31,fit
47,49,fit
47,84,fit
47,28,fit
47,34,fit
47,103,fit
47,51,fit
47,58,fit
47,83,fit
47,161,fit
47,132,fit
47,23,fit
47,142,fit
47,39,fit
47,82,fit
47,164,fit
47,29,fit
47,90,fit
47,87,fit
47,36,fit
47,77,inner_val
47,66,inner_val
47,16,inner_val
47,144,inner_val
47,176,inner_val
47,130,inner_val
47,46,inner_val
47,62,inner_val
47,107,inner_val
47,100,inner_val
47,114,inner_val
47,17,inner_val
47,102,inner_val
47,158,inner_val
47,151,inner_val
47,7,inner_val
47,143,inner_val
47,27,inner_val
47,75,inner_val
47,104,inner_val
47,175,inner_val
47,148,inner_val
47,136,inner_val
47,56,inner_val
47,4,outer_val
47,10,outer_val
47,12,outer_val
47,24,outer_val
47,26,outer_val
47,32,outer_val
47,37,outer_val
47,67,outer_val
47,73,outer_val
47,78,outer_val
47,101,outer_val
47,106,outer_val
47,131,outer_val
47,150,outer_val
47,152,outer_val
47,162,outer_val
47,167,outer_val
47,169,outer_val
48,80,fit
48,105,fit
48,23,fit
48,53,fit
48,151,fit
48,128,fit
48,103,fit
48,163,fit
48,162,fit
48,166,fit
48,48,fit
48,75,fit
48,95,fit
48,31,fit
48,69,fit
48,29,fit
48,140,fit
48,81,fit
48,149,fit
48,21,fit
48,112,fit
48,16,fit
48,17,fit
48,10,fit
48,102,fit
48,156,fit
48,172,fit
48,137,fit
48,101,fit
48,116,fit
48,115,fit
48,5,fit
48,71,fit
48,20,fit
48,41,fit
48,132,fit
48,30,fit
48,9,fit
48,60,fit
48,7,fit
48,38,fit
48,65,fit
48,165,fit
48,84,fit
48,111,fit
48,160,fit
48,173,fit
48,108,fit
48,120,fit
48,32,fit
48,99,fit
48,78,fit
48,24,fit
48,146,fit
48,147,fit
48,113,fit
48,124,fit
48,0,fit
48,126,fit
48,94,fit
48,131,fit
48,168,fit
48,152,fit
48,100,fit
48,61,fit
48,117,fit
48,89,fit
48,44,fit
48,136,fit
48,62,fit
48,28,fit
48,86,fit
48,145,fit
48,49,fit
48,93,fit
48,73,fit
48,174,fit
48,107,fit
48,72,fit
48,58,fit
48,154,fit
48,18,fit
48,36,fit
48,3,fit
48,45,fit
48,159,fit
48,157,fit
48,82,fit
48,150,fit
48,139,fit
48,54,fit
48,90,fit
48,4,fit
48,109,fit
48,66,fit
48,37,fit
48,155,fit
48,22,fit
48,67,fit
48,161,fit
48,14,fit
48,70,fit
48,96,fit
48,135,fit
48,8,fit
48,2,fit
48,158,fit
48,68,fit
48,97,fit
48,40,fit
48,63,fit
48,50,fit
48,134,fit
48,26,fit
48,153,fit
48,19,fit
48,171,fit
48,52,fit
48,11,fit
48,167,fit
48,43,fit
48,13,fit
48,118,fit
48,59,fit
48,25,fit
48,76,fit
48,35,fit
48,176,fit
48,33,fit
48,164,fit
48,138,fit
48,55,fit
48,119,fit
48,74,fit
48,1,fit
48,142,fit
48,133,inner_val
48,77,inner_val
48,39,inner_val
48,130,inner_val
48,57,inner_val
48,91,inner_val
48,125,inner_val
48,47,inner_val
48,64,inner_val
48,106,inner_val
48,123,inner_val
48,129,inner_val
48,122,inner_val
48,114,inner_val
48,51,inner_val
48,144,inner_val
48,87,inner_val
48,6,inner_val
48,169,inner_val
48,170,inner_val
48,12,inner_val
48,127,inner_val
48,83,inner_val
48,85,inner_val
48,15,outer_val
48,27,outer_val
48,34,outer_val
48,42,outer_val
48,46,outer_val
48,56,outer_val
48,79,outer_val
48,88,outer_val
48,92,outer_val
48,98,outer_val
48,104,outer_val
48,110,outer_val
48,121,outer_val
48,141,outer_val
48,143,outer_val
48,148,outer_val
48,175,outer_val
49,86,fit
49,18,fit
49,3,fit
49,110,fit
49,147,fit
49,5,fit
49,134,fit
49,149,fit
49,77,fit
49,171,fit
49,50,fit
49,14,fit
49,173,fit
49,80,fit
49,19,fit
49,126,fit
49,46,fit
49,137,fit
49,44,fit
49,38,fit
49,176,fit
49,60,fit
49,82,fit
49,143,fit
49,32,fit
49,98,fit
49,100,fit
49,108,fit
49,36,fit
49,119,fit
49,29,fit
49,174,fit
49,93,fit
49,48,fit
49,41,fit
49,150,fit
49,164,fit
49,66,fit
49,22,fit
49,26,fit
49,97,fit
49,163,fit
49,168,fit
49,107,fit
49,123,fit
49,31,fit
49,160,fit
49,159,fit
49,154,fit
49,75,fit
49,162,fit
49,10,fit
49,23,fit
49,89,fit
49,58,fit
49,83,fit
49,109,fit
49,102,fit
49,99,fit
49,33,fit
49,142,fit
49,125,fit
49,47,fit
49,73,fit
49,130,fit
49,34,fit
49,138,fit
49,128,fit
49,68,fit
49,106,fit
49,61,fit
49,4,fit
49,139,fit
49,63,fit
49,54,fit
49,152,fit
49,35,fit
49,166,fit
49,43,fit
49,15,fit
49,116,fit
49,121,fit
49,67,fit
49,12,fit
49,161,fit
49,131,fit
49,65,fit
49,79,fit
49,76,fit
49,51,fit
49,45,fit
49,28,fit
49,115,fit
49,27,fit
49,114,fit
49,175,fit
49,81,fit
49,7,fit
49,95,fit
49,135,fit
49,104,fit
49,78,fit
49,144,fit
49,64,fit
49,2,fit
49,52,fit
49,155,fit
49,132,fit
49,20,fit
49,53,fit
49,37,fit
49,146,fit
49,62,fit
49,49,fit
49,169,fit
49,133,fit
49,39,fit
49,113,fit
49,71,fit
49,6,fit
49,103,fit
49,170,fit
49,13,fit
49,9,fit
49,94,fit
49,92,fit
49,0,fit
49,8,fit
49,42,fit
49,156,fit
49,157,fit
49,74,fit
49,25,fit
49,30,fit
49,145,fit
49,127,fit
49,55,inner_val
49,84,inner_val
49,101,inner_val
49,148,inner_val
49,172,inner_val
49,88,inner_val
49,124,inner_val
49,117,inner_val
49,40,inner_val
49,56,inner_val
49,141,inner_val
49,72,inner_val
49,112,inner_val
49,153,inner_val
49,105,inner_val
49,167,inner_val
49,120,inner_val
49,24,inner_val
49,57,inner_val
49,111,inner_val
49,140,inner_val
49,129,inner_val
49,96,inner_val
49,70,inner_val
49,1,outer_val
49,11,outer_val
49,16,outer_val
49,17,outer_val
49,21,outer_val
49,59,outer_val
49,69,outer_val
49,85,outer_val
49,87,outer_val
49,90,outer_val
49,91,outer_val
49,118,outer_val
49,122,outer_val
49,136,outer_val
49,151,outer_val
49,158,outer_val
49,165,outer_val
50,17,fit
50,138,fit
50,86,fit
50,49,fit
50,92,fit
50,24,fit
50,10,fit
50,25,fit
50,113,fit
50,118,fit
50,122,fit
50,76,fit
50,72,fit
50,1,fit
50,55,fit
50,39,fit
50,87,fit
50,128,fit
50,26,fit
50,120,fit
50,99,fit
50,127,fit
50,98,fit
50,130,fit
50,100,fit
50,119,fit
50,67,fit
50,124,fit
50,108,fit
50,145,fit
50,165,fit
50,4,fit
50,27,fit
50,139,fit
50,42,fit
50,104,fit
50,85,fit
50,144,fit
50,59,fit
50,121,fit
50,62,fit
50,158,fit
50,111,fit
50,84,fit
50,50,fit
50,103,fit
50,162,fit
50,79,fit
50,112,fit
50,16,fit
50,41,fit
50,94,fit
50,45,fit
50,14,fit
50,83,fit
50,150,fit
50,44,fit
50,125,fit
50,40,fit
50,109,fit
50,12,fit
50,141,fit
50,7,fit
50,149,fit
50,154,fit
50,151,fit
50,152,fit
50,19,fit
50,28,fit
50,2,fit
50,106,fit
50,36,fit
50,95,fit
50,96,fit
50,173,fit
50,47,fit
50,137,fit
50,65,fit
50,80,fit
50,91,fit
50,126,fit
50,58,fit
50,75,fit
50,88,fit
50,18,fit
50,114,fit
50,63,fit
50,131,fit
50,20,fit
50,172,fit
50,134,fit
50,129,fit
50,48,fit
50,11,fit
50,90,fit
50,73,fit
50,175,fit
50,110,fit
50,116,fit
50,168,fit
50,43,fit
50,97,fit
50,5,fit
50,167,fit
50,153,fit
50,147,fit
50,170,fit
50,166,fit
50,60,fit
50,146,fit
50,101,fit
50,13,fit
50,31,fit
50,22,fit
50,71,fit
50,78,fit
50,32,fit
50,6,fit
50,115,fit
50,29,fit
50,176,fit
50,169,fit
50,56,fit
50,105,fit
50,35,fit
50,46,fit
50,68,fit
50,89,fit
50,159,fit
50,163,fit
50,69,fit
50,52,fit
50,117,fit
50,64,fit
50,133,fit
50,57,fit
50,102,inner_val
50,157,inner_val
50,15,inner_val
50,70,inner_val
50,136,inner_val
50,148,inner_val
50,135,inner_val
50,21,inner_val
50,155,inner_val
50,34,inner_val
50,142,inner_val
50,51,inner_val
50,53,inner_val
50,23,inner_val
50,174,inner_val
50,8,inner_val
50,30,inner_val
50,132,inner_val
50,93,inner_val
50,3,inner_val
50,33,inner_val
50,143,inner_val
50,82,inner_val
50,37,inner_val
50,0,outer_val
50,9,outer_val
50,38,outer_val
50,54,outer_val
50,61,outer_val
50,66,outer_val
50,74,outer_val
50,77,outer_val
50,81,outer_val
50,107,outer_val
50,123,outer_val
50,140,outer_val
50,156,outer_val
50,160,outer_val
50,161,outer_val
50,164,outer_val
50,171,outer_val
